WKT,Longitude,Latitude,Route Name,Route Number
POINT (120.9818962 14.606242),120.9818962,14.606242,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.9818962 14.606242),120.9818962,14.606242,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.981773219708 14.6073247197085),120.9817732,14.60732472,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.980968669708 14.6024989197085),120.9809687,14.60249892,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.979333119708 14.5989416197085),120.9793331,14.59894162,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.978843119708 14.5980915697085),120.9788431,14.59809157,"Malinta–Sta. Cruz via F. Huertas, Oroquieta",93
POINT (120.988954049672 14.5717088089106),120.988954,14.57170881,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.989107694634 14.5745240632753),120.9891077,14.57452406,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.986050597366 14.5802309841879),120.9860506,14.58023098,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.984971221897 14.5821511511389),120.9849712,14.58215115,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.983790552649 14.5841626359532),120.9837906,14.58416264,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982965696819 14.585768109506),120.9829657,14.58576811,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982432434463 14.5866144089251),120.9824324,14.58661441,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.980725106624 14.5906844570819),120.9807251,14.59068446,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.97995001331 14.5930925363182),120.97995,14.59309254,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.980273030919 14.5956464039896),120.980273,14.5956464,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.981336242092 14.5989050873866),120.9813362,14.59890509,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.981795816711 14.6016037835757),120.9817958,14.60160378,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.981979892928 14.6033031585329),120.9819799,14.60330316,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982126124317 14.6053677393542),120.9821261,14.60536774,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982248707951 14.6076263953845),120.9822487,14.6076264,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982459095475 14.6099376315715),120.9824591,14.60993763,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.98254218655 14.6113018503916),120.9825422,14.61130185,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982723461554 14.614079711274),120.9827235,14.61407971,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982786669081 14.6162491876799),120.9827867,14.61624919,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982859682961 14.6184698111864),120.9828597,14.61846981,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.982902915594 14.6209772454336),120.9829029,14.62097725,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.98296441331 14.6223484310321),120.9829644,14.62234843,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.990261213566 14.6273349083043),120.9902612,14.62733491,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.991056849855 14.6297542053739),120.9910568,14.62975421,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.991786903113 14.6319933265422),120.9917869,14.63199333,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.992716353485 14.6347781707768),120.9927164,14.63477817,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.993251127474 14.6363605876806),120.9932511,14.63636059,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.996036473569 14.6376941970189),120.9960365,14.6376942,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.998164706868 14.6379833520652),120.9981647,14.63798335,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.000686329486 14.6383206648224),121.0006863,14.63832066,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.003139338057 14.6386531807884),121.0031393,14.63865318,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.005002486297 14.6389000187397),121.0050025,14.63890002,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.006334162023 14.6390558948219),121.0063342,14.63905589,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.007993327851 14.6392835987263),121.0079933,14.6392836,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.011910559872 14.6398075071977),121.0119106,14.63980751,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.01344396942 14.6400107382194),121.013444,14.64001074,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.015126608614 14.6402281018657),121.0151266,14.6402281,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.016269958962 14.6404085784485),121.01627,14.64040858,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.01648995966 14.6412068540641),121.01649,14.64120685,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.016935601213 14.643642661185),121.0169356,14.64364266,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.017112128472 14.644903157882),121.0171121,14.64490316,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.017424902271 14.6467742743762),121.0174249,14.64677427,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.017708094248 14.6482082869315),121.0177081,14.64820829,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.018141865182 14.6512656156112),121.0181419,14.65126562,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.018354308683 14.6528382535841),121.0183543,14.65283825,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (121.01859744699 14.6543824617832),121.0185974,14.65438246,"Munoz–Remedios via Sta. Cruz, L. Guinto",94
POINT (120.9976694 14.5692133),120.9976694,14.5692133,P. Faura–San Andres via M. Adriano,95
POINT (120.9969352 14.5536890999999),120.9969352,14.5536891,P. Faura–San Andres via M. Adriano,95
POINT (120.9847642 14.5711007),120.9847642,14.5711007,P. Faura–San Andres via M. Adriano,95
POINT (120.9875425 14.5714506),120.9875425,14.5714506,P. Faura–San Andres via M. Adriano,95
POINT (120.984698219708 14.5785440197085),120.9846982,14.57854402,P. Faura–San Andres via M. Adriano,95
POINT (120.982241219708 14.5770639197085),120.9822412,14.57706392,P. Faura–San Andres via M. Adriano,95
POINT (120.980540819708 14.5763492197085),120.9805408,14.57634922,P. Faura–San Andres via M. Adriano,95
POINT (120.966838 14.5870989),120.966838,14.5870989,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.991986119708 14.6098287197085),120.9919861,14.60982872,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.997235619708 14.6135330197085),120.9972356,14.61353302,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.9957848 14.6144637999999),120.9957848,14.6144638,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.002505669708 14.6135162197085),121.0025057,14.61351622,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.011494519708 14.6163908697085),121.0114945,14.61639087,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.0016124 14.6150057),121.0016124,14.6150057,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.016969094683 14.6132600348442),121.0169691,14.61326003,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.016209769708 14.6186711197084),121.0162098,14.61867112,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.041521619708 14.6229412197085),121.0415216,14.62294122,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.020631569708 14.6199977697085),121.0206316,14.61999777,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.024088619708 14.6210885197085),121.0240886,14.62108852,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.026707419708 14.6216131197085),121.0267074,14.62161312,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.029128419708 14.6228617197085),121.0291284,14.62286172,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.033768319708 14.6229270197085),121.0337683,14.62292702,Pier South–Project 2&3 via E. Rodriguez,96
POINT (120.98450638265 14.5707227335534),120.9845064,14.57072273,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.03351 14.6267988),121.03351,14.6267988,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.043513919708 14.6290912197085),121.0435139,14.62909122,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.046066019708 14.6298638197085),121.046066,14.62986382,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.048480419708 14.6305565197085),121.0484804,14.63055652,Pier South–Project 2&3 via E. Rodriguez,96
POINT (121.050822319708 14.6312258197085),121.0508223,14.63122582,Pier South–Project 2&3 via E. Rodriguez,96
